AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
5939,6729,Anitha Reddy,35,2,A1
5940,6729,Darshan A,32,1,A2
5941,6730,Prakash Hegde,50,1,A1
5942,6730,Ganesh Kulkarni,26,1,A2
5943,6731,Lokesh Ballal,53,1,A1
5944,6732,Anil H,35,1,A1
5945,6733,Sahana Swamy R,50,2,A1
5946,6734,Deepak Kumar P,33,1,A1
5947,6736,Ashok Banakar,39,1,A1
5948,6737,Umesh Kori,43,1,A1
5949,6738,Vijay Prasad D,48,1,A1
5950,6739,Mahesh Iyer,46,1,A1
5951,6740,Ramesh Jadhav,40,1,A1
5952,6742,Kiran Setty,36,1,A1
5953,6743,Madhu Hegde,32,1,A1
5954,6744,Karthik Shetty,38,1,A1
5955,6744,Vijay Biradar,25,1,A2
5956,6745,Deepak Acharya,39,1,A1
5957,6745,Harish Patil M,33,1,A2
5958,6745,Santosh Angadi,53,1,A3
5959,6749,Ramya Kumar,52,2,A1
5960,6751,Nagaraj Kamath,22,1,A1
5961,6751,Arun Prasad,36,1,A2
5962,6751,Nagaraj Swamy,22,1,A3
5963,6752,Thomas Devaraj,32,1,A1
5964,6753,Madhu G,34,1,A1
5965,6753,Manjunath Devaraj,41,1,A2
5966,6753,Sandeep Kumar,53,1,A3
5967,6754,Kiran Acharya,33,1,A1
5968,6756,Suresh N,43,1,A1
5969,6757,Deepak D,29,1,A1
5970,6758,Ravi Biradar M,49,1,A1
5971,6759,Deepak Prasad,37,1,A1
5972,6759,Rajesh Biradar,50,1,A2
5973,6759,Naveen P,36,1,A3
5974,6760,Raghavendra Devaraj,40,1,A1
5975,6760,Ashok Setty,28,1,A2
5976,6760,Chandru Acharya,38,1,A3
5977,6761,Ramesh B,31,1,A1
5978,6762,Deepak Hegde,24,1,A1
5979,6762,Praveen Kumar,48,1,A2
5980,6762,David Kumar,31,1,A3
5981,6763,Lakshmi Patil,33,2,A1
5982,6766,Imran P,53,1,A1
5983,6766,Srinivas Angadi,26,1,A2
5984,6767,Rohit Shetty,50,1,A1
5985,6767,Rohit Kumar,36,1,A2
5986,6769,Nagaraj Kamath,36,1,A1
5987,6770,Sujatha Rao N,25,2,A1
5988,6771,Rohit Iyer,52,1,A1
5989,6772,Vijay Patil,27,1,A1
5990,6772,Nagaraj B,40,1,A2
5991,6772,Basavaraj Kumar,31,1,A3
5992,6775,Madhu Angadi,28,1,A1
5993,6778,Chandru Molakalmuru,47,1,A1
5994,6782,Ashok Desai,29,1,A1
5995,6783,Harish Reddy,53,1,A1
5996,6784,Harish A,23,1,A1
5997,6785,Rajesh Kamath,44,1,A1
5998,6785,Padma Jadhav R,38,2,A2
5999,6788,Vishnu Poojary A,42,1,A1
6000,6790,Arun Devaraj L,44,1,A1
6001,6791,Chandru Bhat,54,1,A1
6002,6792,Ayesha Kori,36,2,A1
6003,6792,Sowmya Kumar,19,2,A2
6004,6794,Ganesh Hanumanthappa,22,1,A1
6005,6794,Srinivas Desai,41,1,A2
6006,6796,Sunil Mudgal,29,1,A1
6007,6797,Kiran B,39,1,A1
6008,6797,Ramesh Prasad,51,1,A2
6009,6798,Shivakumar Banakar,19,1,A1
6010,6799,Abdul Hiremath,32,1,A1
6011,6799,Santosh Hegde,46,1,A2
6012,6801,Venkatesh Iyer,25,1,A1
6013,6801,Yamuna R,47,2,A2
6014,6801,Shankar Honnali B,25,1,A3
6015,6802,Basavaraj Murthy,52,1,A1
6016,6803,Deepak C,46,1,A1
6017,6803,Sunil Kori P,35,1,A2
6018,6808,Anil T,19,1,A1
6019,6809,Vijay Bhat,35,1,A1
6020,6810,Rohit A,32,1,A1
6021,6812,Anitha Sullia,28,2,A1
6022,6812,Madhu Nayak,35,1,A2
6023,6813,Nagaraj Hegde,31,1,A1
6024,6816,Sandeep Iyer,48,1,A1
6025,6816,Mohan D,55,1,A2
6026,6817,Arun Kamath,38,1,A1
6027,6817,Vidya Angadi,49,2,A2
6028,6819,Yamuna Shetty,46,2,A1
6029,6819,Naveen Ballal,41,1,A2
6030,6819,Ganesh Kori,31,1,A3
6031,6820,Abdul G,36,1,A1
6032,6821,Rohit B,26,1,A1
6033,6821,Yogesh Reddy,33,1,A2
6034,6824,Gopal Poojary,30,1,A1
6035,6824,Basavaraj L,51,1,A2
6036,6824,Suresh Biradar,55,1,A3
6037,6825,Nagaraj Angadi,50,1,A1
6038,6826,Sowmya Hegde,38,2,A1
6039,6829,Deepak Jamkhandi,55,1,A1
6040,6831,Anil R,36,1,A1
6041,6832,Ramesh B,24,1,A1
6042,6833,Naveen Hiremath,31,1,A1
6043,6834,Lakshmi Kori,39,2,A1
6044,6834,Chandru Shetty,34,1,A2
6045,6836,Raghavendra Naik,31,1,A1
6046,6836,Praveen Hanumanthappa,53,1,A2
6047,6839,Shivakumar Jadhav A,20,1,A1
6048,6840,Vishnu Acharya,38,1,A1
6049,6840,Abdul L,23,1,A2
6050,6840,Anil Kumar,46,1,A3
6051,6841,Kiran S,38,1,A1
6052,6841,Netra Hiremath,21,2,A2
6053,6842,Chandru Kori,22,1,A1
6054,6842,Mahesh Angadi,44,1,A2
6055,6843,Srinivas Murthy,30,1,A1
6056,6845,Chandru Angadi,38,1,A1
6057,6846,Ravi Prasad S,53,1,A1
6058,6846,Imran Rao,26,1,A2
6059,6848,Naveen Sargur,37,1,A1
6060,6848,Sunil Ballal,46,1,A2
6061,6848,Kiran Poojary,41,1,A3
6062,6849,Raghavendra Pai,46,1,A1
6063,6849,Umesh L,31,1,A2
6064,6850,Kiran Murthy,43,1,A1
6065,6850,Ashok Ballal,33,1,A2
6066,6851,Anil Hanumanthappa,25,1,A1
6067,6852,Basavaraj Murthy,42,1,A1
6068,6853,Basavaraj Kori,54,1,A1
6069,6854,Shankar Reddy,44,1,A1
6070,6854,Chandru Murthy,34,1,A2
6071,6855,Srinivas Reddy,47,1,A1
6072,6856,Santosh Bhat,28,1,A1
6073,6857,Thomas Setty,51,1,A1
6074,6857,Ganesh Angadi,43,1,A2
6075,6857,Kiran R,39,1,A3
6076,6859,Praveen Rao,44,1,A1
6077,6860,Sunil M,39,1,A1
6078,6862,Darshan Biradar T,46,1,A1
6079,6864,Arun Reddy,43,1,A1
6080,6864,Mohan Setty,26,1,A2
6081,6865,Vishnu K,41,1,A1
6082,6868,Ramesh Ballal,25,1,A1
6083,6870,Thomas G,44,1,A1
6084,6870,Rajesh S,23,1,A2
6085,6870,Shankar K,55,1,A3
6086,6871,Gopal Ballal,48,1,A1
6087,6871,Anil G,36,1,A2
6088,6871,Mahesh Kori,27,1,A3
6089,6872,Ravi Shetty,49,1,A1
6090,6875,Mohan Bhat,33,1,A1
6091,6876,Nagaraj Acharya,32,1,A1
6092,6880,Shivakumar Hegde,55,1,A1
6093,6881,Prakash Kori,48,1,A1
6094,6881,Imran K,53,1,A2
6095,6882,Vishnu Nayak,45,1,A1
6096,6882,Raghavendra Hegde,44,1,A2
6097,6884,Deepak Setty,31,1,A1
6098,6884,Deepa Nayak K,48,2,A2
6099,6884,Anil Angadi,30,1,A3
6100,6887,Thomas Naik,22,1,A1
6101,6889,Praveen Banakar N,50,1,A1
6102,6889,Imran D,37,1,A2
6103,6890,Sahana Puttur,46,2,A1
6104,6891,Vishnu Kumar,45,1,A1
6105,6893,Ashok Banakar S,24,1,A1
6106,6894,Girish Chittapur,36,1,A1
6107,6895,Anil Acharya D,53,1,A1
6108,6895,Raghavendra Nayak,43,1,A2
6109,6898,Deepak D,36,1,A1
6110,6900,Grace Shetty,31,2,A1
6111,6900,Praveen Biradar,46,1,A2
6112,6900,Chandru Devaraj,29,1,A3
6113,6904,Venkatesh Poojary,30,1,A1
6114,6905,Abdul Hanumanthappa,52,1,A1
6115,6905,Rajesh Bhat,36,1,A2
6116,6905,Srinivas Acharya,45,1,A3
6117,6907,Santosh Poojary,42,1,A1
6118,6908,Kiran S,24,1,A1
6119,6910,Santosh Banakar,23,1,A1
6120,6914,Arun Acharya,43,1,A1
6121,6915,Yogesh Angadi,28,1,A1
6122,6916,Basavaraj Nayak T,53,1,A1
6123,6917,Lokesh Kamath,52,1,A1
6124,6918,Ganesh Basavakalyan,45,1,A1
6125,6919,Arun Kulkarni,19,1,A1
6126,6919,Lokesh Madikeri,49,1,A2
6127,6921,Rohit Biradar S,37,1,A1
6128,6921,Thomas Kori K,52,1,A2
6129,6923,K Jevargi,19,2,A1
6130,6924,Gopal Kumar,30,1,A1
6131,6926,Basavaraj Yaraguntla,43,1,A1
6132,6926,Meena Patil,34,2,A2
6133,6928,Manjunath Bhat,44,1,A1
6134,6928,Prasad Shetty,45,1,A2
6135,6929,Santosh Naik,51,1,A1
6136,6930,Manjunath P,52,1,A1
6137,6931,Nagaraj Hiremath,51,1,A1
6138,6931,Santosh Gauribidanur,46,1,A2
6139,6931,Darshan M,39,1,A3
6140,6932,Anil Angadi T,28,1,A1
6141,6932,Girish Aland,46,1,A2
6142,6932,Yogesh Ballal G,49,1,A3
6143,6933,Ramesh Biradar,40,1,A1
6144,6933,Sandeep R,51,1,A2
6145,6934,Nagaraj Pai,36,1,A1
6146,6935,Santosh Kulkarni,27,1,A1
6147,6935,Deepak Acharya,52,1,A2
6148,6936,Deepak Gowda,41,1,A1
6149,6936,Deepak Desai,55,1,A2
6150,6936,Deepak Bhat,37,1,A3
6151,6939,Darshan Kulkarni,27,1,A1
6152,6939,Karthik Acharya,50,1,A2
6153,6939,Ashwini Setty,45,2,A3
6154,6940,Lokesh Hanumanthappa,44,1,A1
6155,6941,Umesh Poojary,54,1,A1
6156,6942,Vijay Pai,41,1,A1
6157,6942,Ramesh Biradar,34,1,A2
6158,6942,Sandeep G,26,1,A3
6159,6943,Venkatesh Angadi,31,1,A1
6160,6943,Ramesh Iyer,26,1,A2
6161,6944,David Acharya,46,1,A1
6162,6945,Anil Kumar,55,1,A1
6163,6946,Chandru Banakar,34,1,A1
6164,6946,Lokesh Hunsur,44,1,A2
6165,6946,Sandeep Hanumanthappa,42,1,A3
6166,6947,Basavaraj V,47,1,A1
6167,6948,Prasad P,25,1,A1
6168,6949,Kiran H,27,1,A1
6169,6949,Ayesha Shetty,25,2,A2
6170,6951,Deepak Acharya,50,1,A1
6171,6951,Thomas Hegde H,33,1,A2
6172,6951,Sunil Kori H,20,1,A3
6173,6952,Sunil Devaraj T,47,1,A1
6174,6953,Vinay Nayak,29,1,A1
6175,6956,Manjunath Rao,43,1,A1
6176,6960,Venkatesh Poojary,45,1,A1
6177,6960,K Guledgudda,51,1,A2
6178,6963,Vishnu B,22,1,A1
6179,6964,Sunil Angadi K,20,1,A1
6180,6965,Harish Kamath,43,1,A1
6181,6965,Nagaraj Nayak,25,1,A2
6182,6967,Nagaraj Kori,31,1,A1
6183,6967,Anitha Pai,55,2,A2
6184,6968,Karthik Rao,41,1,A1
6185,6969,Mahesh Kulkarni,52,1,A1
6186,6969,Anil Hanumanthappa H,44,1,A2
6187,6970,Harish Shetty,49,1,A1
6188,6972,Gopal Ballal,34,1,A1
6189,6974,Lokesh P,44,1,A1
6190,6976,Karthik Kamath,36,1,A1
6191,6976,Vishnu Hegde,38,1,A2
6192,6977,Yogesh Naik,40,1,A1
6193,6977,Ashok Hegde,51,1,A2
6194,6978,Ashok Naik,45,1,A1
6195,6981,Harish Rao,50,1,A1
6196,6982,Thomas Sira B,49,1,A1
6197,6982,Yogesh Setty,28,1,A2
6198,6983,Anil Shorapur,49,1,A1
6199,6984,Thomas Shetty,25,1,A1
6200,6984,Syed Poojary,22,1,A2
6201,6985,Santosh Hegde,52,1,A1
6202,6986,Venkatesh Kori,53,1,A1
6203,6987,Deepa Devaraj,31,2,A1
6204,6989,Basavaraj Yellapur,42,1,A1
6205,6991,Karthik Hegde,40,1,A1
6206,6992,Rajesh Acharya,22,1,A1
6207,6995,Ashok Kamath,41,1,A1
6208,6995,Lokesh Hiremath,44,1,A2
6209,6995,Lokesh Kulkarni,49,1,A3
6210,6996,Pooja P,47,2,A1
6211,6998,David Hegde,26,1,A1
6212,6998,Harish S,20,1,A2
6213,6999,Mahesh Gowda N,36,1,A1
6214,7003,Abdul Hanumanthappa,44,1,A1
6215,7006,Harish Jadhav,52,1,A1
6216,7006,Rajesh A,34,1,A2
6217,7008,Naveen Shetty,42,1,A1
6218,7011,Kavya Devaraj,32,2,A1
6219,7011,Suresh Desai,28,1,A2
6220,7012,Syed Ballal,44,1,A1
6221,7013,Rajesh Ballal,29,1,A1
6222,7013,Harish Poojary,19,1,A2
6223,7016,Nagaraj Kamath,28,1,A1
6224,7017,Basavaraj Kumar,50,1,A1
6225,7018,Girish Chittapur G,50,1,A1
6226,7019,Prasad Patil,44,1,A1
6227,7019,Ashok Prasad,51,1,A2
6228,7021,Syed Biradar,23,1,A1
6229,7024,Anil Jadhav,54,1,A1
6230,7028,Divya Gowda,25,2,A1
6231,7030,Abdul Nayak,41,1,A1
6232,7031,Bhavya V,32,2,A1
6233,7031,Suresh Murthy,46,1,A2
6234,7032,Chandru Iyer,30,1,A1
6235,7033,Basavaraj Hegde,37,1,A1
6236,7033,Praveen Hegde,51,1,A2
6237,7034,Nagaraj A,24,1,A1
6238,7036,Fathima Ballal,47,2,A1
6239,7038,Madhu Reddy,46,1,A1
6240,7040,Kiran V,41,1,A1
6241,7042,Anil B,19,1,A1
6242,7042,Yamuna Swamy,48,2,A2
6243,7043,Fathima Hegde,29,2,A1
6244,7043,Abdul K,47,1,A2
6245,7044,Madhu Hiremath,21,1,A1
6246,7047,Deepak Hanumanthappa,38,1,A1
6247,7047,Madhu V,24,1,A2
6248,7047,Abdul Pai,41,1,A3
6249,7049,Suresh Gowda,19,1,A1
6250,7049,Arun Nargund,26,1,A2
6251,7050,Suresh Desai,52,1,A1
6252,7050,Ramesh Hanumanthappa,44,1,A2
6253,7051,Lokesh Kamath,40,1,A1
6254,7051,Darshan Acharya,44,1,A2
6255,7052,Venkatesh Hiremath,43,1,A1
6256,7053,Prakash Ballal,39,1,A1
6257,7054,Sunil N,31,1,A1
6258,7055,Manjunath Acharya,19,1,A1
6259,7056,Gopal Murthy L,29,1,A1
6260,7057,Ayesha Murthy,46,2,A1
6261,7057,Fathima H,40,2,A2
6262,7058,Kiran Shetty,34,1,A1
6263,7058,Suresh Patil,23,1,A2
6264,7059,Thomas Kulkarni,53,1,A1
6265,7061,Sandeep Hiremath,42,1,A1
6266,7061,Girish M,39,1,A2
6267,7063,Madhu Iyer,53,1,A1
6268,7063,Shivakumar Setty,51,1,A2
6269,7066,Ganesh Shetty,53,1,A1
6270,7069,Shivakumar Naik,48,1,A1
6271,7069,Nagaraj Devaraj,46,1,A2
6272,7071,Srinivas Nayak,47,1,A1
6273,7071,Shankar V,22,1,A2
6274,7073,Kavya Humnabad,33,2,A1
6275,7075,Venkatesh A,19,1,A1
6276,7076,Praveen S,48,1,A1
6277,7077,David Belthangady,53,1,A1
6278,7077,Santosh N,48,1,A2
6279,7077,Shivakumar Ballal A,36,1,A3
6280,7079,Mahesh T,31,1,A1
6281,7080,Venkatesh Shetty,35,1,A1
6282,7081,Ramya Hiriyur,53,2,A1
6283,7081,Nagaraj Naik,53,1,A2
6284,7081,Venkatesh P,31,1,A3
6285,7082,Fathima Kori,48,2,A1
6286,7084,Mohan Hiremath H,41,1,A1
6287,7084,Nagaraj Devaraj G,46,1,A2
6288,7086,Vijay Hegde,49,1,A1
6289,7086,Abdul Hegde,36,1,A2
6290,7087,Umesh Kulkarni,25,1,A1
6291,7089,Harish Kamath G,31,1,A1
6292,7090,Nagaraj Jadhav,47,1,A1
6293,7092,Ramya Reddy,28,2,A1
6294,7093,Rohit R,33,1,A1
6295,7094,Meena Kori,25,2,A1
6296,7095,Anil H,36,1,A1
6297,7097,Suresh Rao,24,1,A1
6298,7097,Srinivas Prasad,55,1,A2
6299,7099,Ganesh Iyer T,19,1,A1
6300,7100,Vijay Nayak,36,1,A1
6301,7101,Yogesh Murthy,41,1,A1
6302,7101,Prakash Kori,22,1,A2
6303,7102,Kavya B,28,2,A1
6304,7104,Ravi K,25,1,A1
6305,7104,Imran Patil,36,1,A2
6306,7106,Basavaraj D,50,1,A1
6307,7109,Darshan Jadhav,48,1,A1
6308,7109,Prasad Pai,47,1,A2
6309,7113,Rajesh Hanumanthappa,30,1,A1
6310,7114,Prasad Reddy,31,1,A1
6311,7114,Nagaraj Acharya,24,1,A2
6312,7115,Sunitha Reddy,49,2,A1
6313,7116,Nagaraj Poojary,32,1,A1
6314,7116,Yogesh K,24,1,A2
6315,7117,Basavaraj Hiremath,30,1,A1
6316,7117,Ravi Devaraj,43,1,A2
6317,7118,Sandeep Swamy,19,1,A1
6318,7119,Srinivas Kori,53,1,A1
6319,7119,Chandru Swamy,43,1,A2
6320,7121,Madhu Biradar,39,1,A1
6321,7122,Prasad Kori,47,1,A1
6322,7122,Yogesh Setty,54,1,A2
6323,7124,Madhu Banakar,20,1,A1
6324,7125,David Setty,36,1,A1
6325,7127,Imran Banakar,32,1,A1
6326,7127,Venkatesh Shetty,37,1,A2
6327,7128,Vishnu Angadi,52,1,A1
6328,7132,Suresh Murthy,43,1,A1
6329,7134,Vinay Gowda,28,1,A1
6330,7135,Kiran Setty,24,1,A1
6331,7135,Manjunath Thirthahalli,27,1,A2
6332,7138,Chandru Desai,39,1,A1
6333,7139,Rajesh Jadhav,41,1,A1
6334,7139,Sunitha Hiremath,25,2,A2
6335,7140,Prakash Ballal,48,1,A1
6336,7141,Pooja Gowda,24,2,A1
6337,7142,Rohit Hanumanthappa,51,1,A1
6338,7143,Ravi Iyer,52,1,A1
6339,7144,Harish A,27,1,A1
6340,7147,Rohit Pai,26,1,A1
6341,7150,Imran Nayak,19,1,A1
6342,7152,Ashok Raibag,41,1,A1
6343,7154,Chandru Setty N,53,1,A1
6344,7154,Rajesh Biradar,21,1,A2
6345,7155,Vishnu Murthy,46,1,A1
6346,7156,Girish Murthy,52,1,A1
6347,7157,Sandeep Kamath,40,1,A1
6348,7158,Ravi V,34,1,A1
6349,7159,Shivakumar Nayak,43,1,A1
6350,7160,Praveen Hanumanthappa,45,1,A1
6351,7160,Vijay Kori,37,1,A2
6352,7160,Rajesh Nayak,39,1,A3
6353,7163,David T,42,1,A1
6354,7163,Imran Biradar,29,1,A2
6355,7164,Darshan D,50,1,A1
6356,7167,Rohit K,53,1,A1
6357,7167,Darshan Setty,52,1,A2
6358,7171,Roopa Kumar,22,2,A1
6359,7174,Ramesh Devaraj,45,1,A1
6360,7175,Deepak Kori,38,1,A1
6361,7175,Anil Kulkarni B,32,1,A2
6362,7176,Ashwini Bhadravathi,19,2,A1
6363,7179,Girish Bhat,27,1,A1
6364,7179,Imran N,46,1,A2
6365,7180,Vishnu Hanumanthappa,22,1,A1
6366,7180,Girish Reddy,53,1,A2
6367,7181,Nagaraj Hanumanthappa,51,1,A1
6368,7181,Lokesh K,44,1,A2
6369,7181,Basavaraj K,55,1,A3
6370,7182,Santosh Bhat,21,1,A1
6371,7183,Kiran Prasad,24,1,A1
6372,7184,Mohan Kori,38,1,A1
6373,7184,Gopal Reddy,50,1,A2
6374,7185,Kiran Banakar,43,1,A1
6375,7186,Ganesh Swamy,35,1,A1
6376,7186,Mohan Hegde,40,1,A2
6377,7186,Anil Jadhav K,23,1,A3
6378,7188,Mahesh Prasad,31,1,A1
6379,7188,Harish Poojary,34,1,A2
6380,7189,Lakshmi Kumar,45,2,A1
6381,7189,Manjunath Prasad,54,1,A2
6382,7189,Prakash Poojary,55,1,A3
6383,7191,Vishnu Setty,31,1,A1
6384,7191,Deepak Desai,52,1,A2
6385,7191,Prasad M,29,1,A3
6386,7192,Raghavendra D,32,1,A1
6387,7192,Rajesh Banakar,52,1,A2
6388,7194,Basavaraj Hegde,51,1,A1
6389,7200,Imran A,36,1,A1
6390,7200,Sujatha Gowda,30,2,A2
6391,7200,Raghavendra Angadi,23,1,A3
6392,7201,Harish Bhat,23,1,A1
6393,7202,Rajesh N,54,1,A1
6394,7203,Sandeep Ballal,50,1,A1
6395,7204,Praveen Nayak,21,1,A1
6396,7205,David Hegde,42,1,A1
6397,7207,Venkatesh H,28,1,A1
6398,7207,Prasad Acharya,49,1,A2
6399,7208,Rohit K,51,1,A1
6400,7209,Umesh M,47,1,A1
6401,7211,Ramesh Reddy,25,1,A1
6402,7212,Shankar Kumar,25,1,A1
6403,7214,Srinivas Poojary,31,1,A1
6404,7217,Fathima Kulkarni,44,2,A1
6405,7218,Harish V,35,1,A1
6406,7219,Gopal Shetty,30,1,A1
6407,7220,Shivakumar Jadhav,45,1,A1
6408,7221,Yogesh Hanumanthappa,30,1,A1
6409,7222,Anil Biradar,42,1,A1
6410,7224,Madhu Patil,38,1,A1
6411,7224,Abdul Iyer,53,1,A2
6412,7228,Basavaraj Desai,36,1,A1
6413,7228,Abdul Ballal M,52,1,A2
6414,7230,David Hegde,45,1,A1
6415,7233,Rajesh G,24,1,A1
6416,7233,Divya Hegde,19,2,A2
6417,7233,Rajesh Jadhav,44,1,A3
6418,7236,Venkatesh Desai,41,1,A1
6419,7236,Prasad Devaraj,30,1,A2
6420,7237,Nagaraj Prasad,41,1,A1
6421,7238,Umesh Shetty,36,1,A1
6422,7238,Mahesh Desai,47,1,A2
6423,7238,Vinay Devaraj,33,1,A3
6424,7239,Rekha Naik,28,2,A1
6425,7239,David H,47,1,A2
6426,7240,Ganesh N,19,1,A1
6427,7241,Karthik Jadhav,37,1,A1
6428,7242,Pooja Prasad,26,2,A1
6429,7242,Yogesh Channagiri,55,1,A2
6430,7243,Naveen Swamy B,43,1,A1
6431,7246,Naveen Reddy,37,1,A1
6432,7246,Abdul Hiremath,28,1,A2
6433,7247,Venkatesh Hiremath,26,1,A1
6434,7251,Srinivas Ballal,44,1,A1
6435,7251,Manjunath Murthy,19,1,A2
6436,7253,Deepak Naik,45,1,A1
6437,7253,Gopal D,33,1,A2
6438,7254,Anil A,47,1,A1
6439,7255,Manjunath Patil,40,1,A1
6440,7255,Darshan Setty P,40,1,A2
6441,7256,Anil Desai,46,1,A1
6442,7256,Madhu L,24,1,A2
6443,7257,Srinivas Koppa,34,1,A1
6444,7257,Venkatesh Rao,50,1,A2
6445,7257,Vinay Acharya,51,1,A3
6446,7258,Ramesh S,34,1,A1
6447,7260,Sowmya Patil,23,2,A1
6448,7260,Mahesh Reddy,22,1,A2
6449,7261,Karthik Murthy,19,1,A1
6450,7263,Kiran Hegde,36,1,A1
6451,7263,Srinivas Devaraj,32,1,A2
6452,7264,Bharathi Biradar,44,2,A1
6453,7266,Abdul Murthy,35,1,A1
6454,7266,Syed Swamy,52,1,A2
6455,7266,Lokesh A,40,1,A3
6456,7269,Sunil K,53,1,A1
6457,7270,Mohan Shetty,40,1,A1
6458,7270,Ganesh Sakleshpur,51,1,A2
6459,7271,Prasad D,53,1,A1
6460,7271,Rajesh N,52,1,A2
6461,7271,Prakash Naik,23,1,A3
6462,7272,Ganesh Murthy,44,1,A1
6463,7273,Suresh Shetty,51,1,A1
6464,7273,Naveen R,53,1,A2
6465,7274,Ravi Patil,37,1,A1
6466,7275,Raghavendra Swamy,23,1,A1
6467,7275,Rajesh Angadi B,55,1,A2
6468,7277,Sowmya Gowda,38,2,A1
6469,7277,Rajesh N,37,1,A2
6470,7277,Prakash Hegde,31,1,A3
6471,7278,Nagaraj V,22,1,A1
6472,7279,Umesh Hegde,42,1,A1
6473,7279,Karthik Acharya,19,1,A2
6474,7280,Ramesh Poojary,51,1,A1
6475,7280,Thomas Puttur,22,1,A2
6476,7281,Pooja Devaraj,28,2,A1
6477,7281,Sunil Naik L,53,1,A2
6478,7284,Shivakumar Kumar D,34,1,A1
6479,7284,Prasad Poojary,33,1,A2
6480,7285,Sunil Mudgal,47,1,A1
6481,7286,Naveen Kumar,31,1,A1
6482,7287,Abdul Bhat D,49,1,A1
6483,7287,Ravi Acharya,30,1,A2
6484,7287,Suresh Kori,27,1,A3
6485,7288,Mohan Shetty,24,1,A1
6486,7289,Raghavendra Hegde,46,1,A1
6487,7290,Rajesh Kulkarni,50,1,A1
6488,7290,Santosh Banakar,40,1,A2
6489,7293,Syed Gowda,21,1,A1
6490,7295,Suresh Reddy,36,1,A1
6491,7299,Chandru I,26,1,A1
6492,7299,Mohan Iyer,33,1,A2
6493,7299,Lokesh Rao G,28,1,A3
6494,7300,Shwetha Hegde,42,2,A1
6495,7301,Nagaraj Shetty,37,1,A1
6496,7303,Chandru S,45,1,A1
6497,7303,Yamuna Devaraj,46,2,A2
6498,7303,Rajesh Rao,52,1,A3
6499,7304,David Ballal,42,1,A1
6500,7305,Sunil Gowda,45,1,A1
6501,7307,Shivakumar Shetty,38,1,A1
6502,7307,Sandeep Hiremath,31,1,A2
6503,7310,Harish Kamath,45,1,A1
6504,7313,Madhu Biradar M,24,1,A1
6505,7314,Naveen Pai,54,1,A1
6506,7314,Shankar Iyer,38,1,A2
6507,7315,Nagaraj Prasad,36,1,A1
6508,7315,Santosh Devaraj,21,1,A2
6509,7318,Harish Kamath,55,1,A1
6510,7319,Sandeep Hanumanthappa,25,1,A1
6511,7321,Sowmya Hegde,47,2,A1
6512,7322,Venkatesh Kamath,51,1,A1
6513,7323,Vijay Kumar,54,1,A1
6514,7324,Ramesh Swamy,20,1,A1
6515,7326,Karthik Devaraj,23,1,A1
6516,7326,Ravi Kulkarni,22,1,A2
6517,7327,Deepak Angadi,28,1,A1
6518,7329,Karthik Murthy,50,1,A1
6519,7330,Mohan R,27,1,A1
6520,7335,Shankar Murthy,34,1,A1
6521,7338,Rajesh Angadi R,45,1,A1
6522,7338,Madhu Pai,28,1,A2
6523,7341,Mohan T,44,1,A1
6524,7342,Lokesh L,22,1,A1
6525,7343,Ravi Ballal,36,1,A1
6526,7343,Deepa Murthy,39,2,A2
6527,7343,Grace Murthy,36,2,A3
6528,7344,Vijay Devaraj L,43,1,A1
6529,7345,Vinay Nayak,36,1,A1
6530,7346,Girish Patil,26,1,A1
6531,7347,Ramesh A,25,1,A1
6532,7348,Prasad Nayak,40,1,A1
6533,7350,Ravi R,33,1,A1
6534,7351,Darshan K,48,1,A1
6535,7352,S Gangavathi,52,1,A1
6536,7353,Yogesh Pai,28,1,A1
6537,7355,Syed L,43,1,A1
6538,7355,Mary Navalgund,49,2,A2
6539,7356,Sowmya Gowda A,36,2,A1
6540,7356,Rohit R,49,1,A2
6541,7356,Manjunath Acharya,47,1,A3
6542,7357,M Mundgod,49,1,A1
6543,7357,Ravi Byndoor,36,1,A2
6544,7358,Venkatesh Acharya,21,1,A1
6545,7358,Sunil Naik D,21,1,A2
6546,7359,Abdul Patil,23,1,A1
6547,7360,Karthik Ballal,50,1,A1
6548,7360,Vinay Hiremath,45,1,A2
6549,7361,Basavaraj Prasad,44,1,A1
6550,7362,Uma Acharya,29,2,A1
6551,7362,Karthik G,42,1,A2
6552,7363,Yogesh Jadhav,51,1,A1
6553,7363,Mahesh Hiremath,20,1,A2
6554,7364,Anil Hanumanthappa,30,1,A1
6555,7364,Padma L,36,2,A2
6556,7367,Lokesh Nayak,50,1,A1
6557,7367,Mohan Iyer,38,1,A2
6558,7368,Ramesh Rao,47,1,A1
6559,7368,Raghavendra Shetty,50,1,A2
6560,7370,Geetha Yadrami,45,2,A1
6561,7371,Girish Nayak,54,1,A1
6562,7372,Srinivas Prasad,40,1,A1
6563,7372,David Kori,40,1,A2
6564,7373,Bhavya Patil P,32,2,A1
6565,7374,Santosh Rao,37,1,A1
6566,7375,Sunil Swamy,52,1,A1
6567,7377,Madhu V,24,1,A1
6568,7378,Ashok Banakar,27,1,A1
6569,7378,Thomas Hiremath,23,1,A2
6570,7381,Madhu Acharya,32,1,A1
6571,7383,Thomas Hanumanthappa,30,1,A1
6572,7383,Basavaraj Angadi,42,1,A2
