ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
13738,13738,Fathima Angadi,63,4,1,3,2
13739,13739,Imran Shetty,61,3,1,4,1
13740,13740,Anil Hegde,55,9,1,1,1
13741,13741,Yogesh R,35,10,1,1,1
13742,13742,Kiran Gowda,28,9,1,2,1
13743,13743,Shivakumar Devaraj,49,8,1,2,1
13744,13744,Raghavendra G,35,8,1,2,1
13745,13745,Arun Prasad,62,3,2,2,1
13746,13746,Sahana Banakar,18,2,1,2,2
13747,13747,Mohan Desai,38,8,1,5,1
13748,13748,Anil Reddy,69,5,1,1,1
13749,13749,Darshan Hanumanthappa,54,1,1,2,1
13750,13750,Naveen Desai,41,9,1,2,1
13751,13751,Naveen Shetty,39,4,1,3,1
13752,13752,Sandeep Shetty,18,5,2,3,1
13753,13753,Umesh Kulkarni,25,7,1,2,1
13754,13754,Santosh Prasad,19,6,2,4,1
13755,13755,Deepa Murthy,57,2,1,1,2
13756,13756,Sujatha Kamath,52,10,1,4,2
13757,13757,Vinay Kamath T,46,6,1,5,1
13758,13758,Chandru Jadhav,48,9,1,5,1
13759,13759,Santosh Angadi,49,2,3,3,1
13760,13760,Lakshmi Iyer H,27,10,1,5,2
13761,13761,Mahesh Biradar,29,4,1,4,1
13762,13762,Sunil Setty,69,6,1,3,1
13763,13763,Manasa Kori,48,5,1,1,2
13764,13764,Ravi Poojary,25,3,2,2,1
13765,13765,Harish Desai,42,3,1,1,1
13766,13766,Kiran Biradar,66,1,1,2,1
13767,13767,Kavya Murthy,21,8,1,1,2
13768,13768,David Desai,37,4,1,2,1
13769,13769,Suresh T,54,7,1,5,1
13770,13770,Raghavendra K,38,4,1,3,1
13771,13771,Manasa Ballal,52,1,1,5,2
13772,13772,Sandeep Kulkarni,35,2,1,3,1
13773,13773,Nandini Acharya,23,9,1,1,2
13774,13774,Shankar Setty,54,5,1,3,1
13775,13775,Prakash V,20,8,1,2,1
13776,13776,David Hanumanthappa,22,4,2,1,1
13777,13777,Chandru Hegde,24,8,1,3,1
13778,13778,Manjunath Banakar R,24,6,1,1,1
13779,13779,Ramesh G,46,1,1,2,1
13780,13780,Gopal Prasad,39,2,1,1,1
13781,13781,Sowmya Shetty,70,7,1,1,2
13782,13782,Lakshmi Hegde P,41,3,1,2,2
13783,13783,Bharathi Rao A,22,8,1,5,2
13784,13784,Arun Devaraj,57,10,1,4,1
13785,13785,Sandeep Kamath,69,2,1,1,1
13786,13786,Deepa Prasad,33,10,3,3,2
13787,13787,Madhu Murthy,36,1,1,1,1
13788,13788,Padma Swamy,69,5,5,3,2
13789,13789,Ashwini Rao,42,10,1,3,2
13790,13790,Nandini Acharya,58,5,1,1,2
13791,13791,Uma Kulkarni,53,6,1,2,2
13792,13792,Santosh Prasad,18,4,1,3,1
13793,13793,Rohit Swamy L,67,6,1,1,1
13794,13794,Pooja Patil,32,2,1,5,2
13795,13795,Abdul Kulkarni,40,7,1,1,1
13796,13796,Shivakumar Poojary,66,7,1,4,1
13797,13797,Chandru Hegde,25,4,1,4,1
13798,13798,Nandini Rao,34,4,1,3,2
13799,13799,Harish N,65,4,1,1,1
13800,13800,Uma Desai,55,10,1,2,2
13801,13801,Rohit Reddy,40,6,1,3,1
13802,13802,Imran Shetty,42,5,1,2,1
13803,13803,Sahana Angadi,42,5,1,1,2
13804,13804,Rekha Swamy,32,7,1,3,2
13805,13805,Venkatesh Jadhav,51,5,2,5,1
13806,13806,Lokesh H,46,6,1,2,1
13807,13807,Mahesh Kori G,44,8,1,3,1
13808,13808,Mahesh Prasad,21,2,1,1,1
13809,13809,Anitha Swamy,22,3,1,5,2
13810,13810,Anitha Desai,55,8,1,2,2
13811,13811,Gopal Shetty,18,3,1,3,1
13812,13812,Arun Bhat,60,4,1,5,1
13813,13813,Uma G,41,3,5,4,2
13814,13814,David Hegde,23,6,1,5,1
13815,13815,Syed Kumar,23,8,1,4,1
13816,13816,Sujatha Biradar,39,4,2,4,2
13817,13817,Imran Nayak,53,8,1,5,1
13818,13818,Rekha Setty K,43,4,1,1,2
13819,13819,Rekha Swamy T,56,5,1,4,2
13820,13820,Sujatha G,35,5,1,4,2
13821,13821,Ganesh B,69,1,1,1,1
13822,13822,Sunitha Swamy,55,4,1,1,2
13823,13823,Rajesh Rao,64,2,1,4,1
13824,13824,Bharathi Hanumanthappa,48,7,1,2,2
13825,13825,Harish H,59,7,2,4,1
13826,13826,Ashok Ballal,37,4,1,3,1
13827,13827,Mohan Iyer L,58,9,3,2,1
13828,13828,Raghavendra Gowda,41,6,1,1,1
13829,13829,Raghavendra Shetty,18,9,1,4,1
13830,13830,Manjunath B,19,1,1,5,1
13831,13831,Thomas Hanumanthappa,41,6,1,4,1
13832,13832,Gopal N,25,2,1,3,1
13833,13833,Sandeep Kulkarni,28,10,1,1,1
13834,13834,Nagaraj Naik,43,2,2,5,1
13835,13835,Anitha Kulkarni,28,9,1,1,2
13836,13836,Thomas Biradar,19,6,1,5,1
13837,13837,Meena Kori,23,4,1,2,2
13838,13838,Deepak Hiremath,63,2,1,4,1
13839,13839,Anil Desai,32,1,2,3,1
13840,13840,Vishnu Banakar,66,1,2,4,1
13841,13841,Ganesh Swamy,26,7,1,3,1
13842,13842,Anitha Pai,19,10,1,2,2
13843,13843,Darshan Iyer,64,7,1,2,1
13844,13844,Shwetha V,24,3,1,1,2
13845,13845,Ramya Jadhav S,24,8,1,1,2
13846,13846,Deepa Shetty,67,8,1,2,2
13847,13847,Sahana D,35,8,1,2,2
13848,13848,Nandini Setty,42,8,1,4,2
13849,13849,David H,61,2,1,3,1
13850,13850,Anil Swamy,61,4,1,3,1
13851,13851,Naveen Swamy,66,6,2,5,1
13852,13852,Venkatesh Reddy,44,8,1,5,1
13853,13853,Pooja Murthy,44,5,1,1,2
13854,13854,Prasad Bhat,60,8,1,1,1
13855,13855,Bhavya L,68,2,1,4,2
13856,13856,Harish Hegde,69,6,2,3,1
13857,13857,Prasad Kulkarni,57,3,1,2,1
13858,13858,Praveen Iyer,42,8,1,2,1
13859,13859,Grace G,63,7,1,3,2
13860,13860,Rajesh Swamy,25,6,1,3,1
13861,13861,Mohan K,34,5,1,4,1
13862,13862,Sahana Jadhav,68,7,3,5,2
13863,13863,Kiran Pai,40,1,1,5,1
13864,13864,Sujatha Banakar V,63,3,1,1,2
13865,13865,Vijay Iyer V,43,1,1,2,1
13866,13866,Umesh Desai,54,3,1,3,1
13867,13867,Raghavendra Kori,49,9,1,3,1
13868,13868,Venkatesh Kori,28,1,1,3,1
13869,13869,Ramesh H,58,6,1,2,1
13870,13870,Sandeep Hanumanthappa,28,3,1,3,1
13871,13871,Ayesha Reddy,22,9,1,2,2
13872,13872,Sunitha Shetty,21,9,1,1,2
13873,13873,Shankar Shetty,21,8,1,1,3
13874,13874,Ashok V,22,4,1,2,1
13875,13875,Lokesh N,54,4,1,1,1
13876,13876,David Jadhav,54,4,1,5,1
13877,13877,Prakash R,37,3,2,4,1
13878,13878,Fathima Acharya,34,10,1,2,2
13879,13879,Umesh Gowda,18,9,1,4,1
13880,13880,Deepak Banakar,51,8,1,5,1
13881,13881,Ashwini Hegde,37,3,1,4,2
13882,13882,Abdul Reddy,19,10,2,4,1
13883,13883,Ravi Jadhav,24,3,1,5,1
13884,13884,Umesh Murthy,60,5,1,4,1
13885,13885,Sujatha Angadi,70,2,2,1,2
13886,13886,Ramya Prasad,66,2,1,1,2
13887,13887,Sunitha Shetty,45,10,1,2,2
13888,13888,Shivakumar Shetty,23,3,1,5,1
13889,13889,Yamuna H,24,2,1,2,2
13890,13890,Basavaraj Rao,47,7,1,3,1
13891,13891,Uma Desai,50,6,1,2,2
13892,13892,Ashwini Setty,58,4,1,4,2
13893,13893,Gopal Rao,45,8,1,2,1
13894,13894,Vijay Gowda,21,10,1,5,1
13895,13895,Naveen Nayak,65,8,1,1,1
13896,13896,Rajesh Rao,50,1,1,4,1
13897,13897,Grace Naik,58,1,1,4,2
13898,13898,Mahesh T,49,5,1,1,1
13899,13899,Gopal D,30,9,1,5,1
13900,13900,Kiran Kamath,46,6,1,4,1
13901,13901,Vijay Biradar,18,10,1,2,1
13902,13902,Rohit Hiremath,53,9,1,1,1
13903,13903,Nagaraj Shetty B,25,4,3,3,1
13904,13904,Chaitra Hegde,49,1,1,2,2
13905,13905,Kiran V,40,3,1,1,1
13906,13906,Chandru Poojary,67,3,1,4,1
13907,13907,Kiran Swamy,24,4,2,3,1
13908,13908,Ayesha Naik,57,9,1,4,2
13909,13909,Ramesh Reddy,54,10,1,4,1
13910,13910,Vidya Biradar,51,10,1,1,2
13911,13911,Arun Bhat,52,3,2,2,1
13912,13912,Arun H,27,1,1,5,1
13913,13913,Basavaraj Poojary,21,6,2,1,1
13914,13914,Arun S,56,9,1,3,1
13915,13915,Rekha Pai,48,4,1,5,2
13916,13916,Abdul Setty,69,6,1,4,1
13917,13917,Mohan Angadi,68,5,1,1,1
13918,13918,Roopa Banakar,65,3,1,5,2
13919,13919,Madhu Nayak K,24,2,1,1,1
13920,13920,Srinivas Prasad D,52,4,1,1,1
13921,13921,Ganesh Nayak,25,4,1,2,1
13922,13922,Vinay Bhat,41,4,1,3,1
13923,13923,Abdul Hegde,49,4,6,2,1
13924,13924,Ravi Hegde,40,5,1,4,1
13925,13925,Ravi Kamath,50,8,1,2,1
13926,13926,Vijay Shetty,69,4,1,4,1
13927,13927,Chaitra Desai,37,4,1,5,2
13928,13928,Ashwini Murthy,23,4,1,3,2
13929,13929,Mahesh Bhat,65,4,1,3,1
13930,13930,Harish Acharya,65,5,1,4,1
13931,13931,Rekha Prasad,66,6,1,5,2
13932,13932,Madhu M,52,4,1,2,1
13933,13933,David K,58,5,1,1,1
13934,13934,Sujatha Nayak P,64,10,1,3,2
13935,13935,Ayesha Hanumanthappa M,46,2,1,4,2
13936,13936,Ganesh Iyer,29,8,1,2,1
13937,13937,Rajesh Kulkarni,70,10,1,5,1
13938,13938,Thomas Pai,60,10,1,2,1
13939,13939,Grace P,70,5,1,2,2
13940,13940,Pooja L,22,2,1,4,2
13941,13941,Lokesh Swamy,20,9,1,1,1
13942,13942,Roopa Hanumanthappa,23,2,7,4,2
13943,13943,Fathima Desai,38,6,1,3,2
13944,13944,Sunil S,30,8,2,2,1
13945,13945,Yogesh Reddy,58,2,1,5,1
13946,13946,Ramesh Iyer,64,8,1,1,1
13947,13947,Padma Banakar,70,10,1,3,2
13948,13948,Shankar Iyer D,51,1,1,5,1
13949,13949,Netra Kori,36,6,1,3,2
13950,13950,David Hegde,69,10,1,5,1
13951,13951,Karthik Hiremath B,65,6,1,3,1
13952,13952,Praveen Desai,26,2,1,1,1
13953,13953,Sandeep Kori,50,6,1,5,1
13954,13954,Prasad Acharya,35,4,1,3,1
13955,13955,Fathima Prasad,50,5,1,2,2
13956,13956,Anitha Swamy,58,2,1,4,2
13957,13957,Bharathi Bhat P,35,5,1,5,2
13958,13958,Meena Devaraj P,42,7,1,2,2
13959,13959,Srinivas Gowda,33,5,1,1,1
13960,13960,Rohit Rao,36,6,1,4,1
13961,13961,Sowmya S,62,8,1,4,2
13962,13962,Nandini Pai,50,7,1,2,2
13963,13963,Girish A,46,1,1,4,1
13964,13964,Mahesh Pai,21,4,1,4,1
13965,13965,Prakash Biradar,46,4,3,3,1
13966,13966,Prasad Poojary,65,4,1,3,1
13967,13967,Gopal Banakar,43,3,1,3,1
13968,13968,Lakshmi Iyer,35,5,1,2,2
13969,13969,Syed Kamath,33,10,1,5,3
13970,13970,Shivakumar Nayak,22,5,1,4,1
13971,13971,Praveen Patil,26,4,1,2,1
13972,13972,Girish Nayak,19,8,1,1,1
13973,13973,Harish L,41,5,1,1,1
13974,13974,Shwetha Pai,67,7,1,1,2
13975,13975,Suresh Jadhav,45,10,1,3,1
13976,13976,Rajesh Acharya,67,7,1,4,1
13977,13977,Anil Prasad K,40,1,1,1,1
13978,13978,Prasad Ballal,69,7,1,1,1
13979,13979,Lakshmi T,59,3,1,1,2
13980,13980,Anitha Banakar,25,8,1,4,2
13981,13981,Netra Jadhav,68,3,1,3,2
13982,13982,Shankar L,39,9,1,1,1
13983,13983,Sunitha Hegde,69,8,1,4,2
13984,13984,Santosh Angadi,56,6,1,3,1
13985,13985,Bhavya Ballal,21,8,1,1,2
13986,13986,Suresh Murthy,36,4,2,3,1
13987,13987,Santosh Hiremath,67,7,1,5,1
13988,13988,Deepa H,59,4,1,4,2
13989,13989,Rajesh Pai,34,4,2,3,1
13990,13990,Sandeep Ballal,43,1,1,1,1
13991,13991,Umesh Pai,46,4,1,1,1
13992,13992,Rohit S,23,3,1,2,1
13993,13993,Girish Biradar,66,7,1,4,1
13994,13994,Lakshmi Prasad,61,4,1,1,2
13995,13995,Shivakumar Gowda M,38,1,1,4,1
13996,13996,Meena Pai,32,5,5,4,2
13997,13997,Sowmya Banakar,41,1,1,3,2
13998,13998,Vinay Murthy,28,4,2,4,1
13999,13999,Rekha Hiremath L,23,2,1,5,2
14000,14000,Manasa Bhat,48,4,1,4,2
14001,14001,Mahesh Devaraj,45,4,1,3,1
14002,14002,Mahesh Shetty,53,8,1,2,1
14003,14003,Umesh Iyer N,60,8,1,4,1
14004,14004,Mohan Rao,53,10,1,5,1
14005,14005,Karthik B,24,2,1,1,1
14006,14006,Roopa V,54,2,1,3,2
14007,14007,Sowmya Murthy,23,5,2,5,2
14008,14008,Pooja K,26,9,2,5,2
14009,14009,Nandini Acharya,45,8,1,3,2
14010,14010,Mary Banakar,45,5,1,2,2
14011,14011,Mahesh Shetty,58,2,1,2,1
14012,14012,Ashok Hiremath,46,3,1,5,1
14013,14013,Nandini Kamath L,43,10,1,2,2
14014,14014,Venkatesh Biradar,29,5,2,5,1
14015,14015,Srinivas L,51,7,1,3,1
14016,14016,Deepa T,23,10,1,2,2
14017,14017,Anil Ballal,59,6,2,5,1
14018,14018,Sandeep Desai P,30,7,1,2,1
14019,14019,Bharathi Nayak,34,2,1,4,2
14020,14020,Vijay Reddy,46,3,3,4,1
14021,14021,Deepa Hiremath,43,10,1,1,2
14022,14022,Praveen Kumar,34,3,1,4,1
14023,14023,Ramesh Swamy,48,10,1,1,1
14024,14024,Lakshmi Acharya,22,5,2,3,2
14025,14025,Ashok Hiremath,38,9,1,2,1
14026,14026,Anitha Gowda,48,7,1,2,2
14027,14027,Kavya Nayak L,25,5,2,4,2
14028,14028,Rohit Iyer,69,6,1,4,1
14029,14029,Nagaraj Shetty,63,1,1,5,1
14030,14030,Shivakumar Gowda A,59,8,1,1,1
14031,14031,Fathima Murthy,70,3,2,2,2
14032,14032,Vishnu Prasad,50,5,1,3,1
14033,14033,Geetha K,31,4,7,2,2
14034,14034,Kavya Kori,20,4,1,3,2
14035,14035,Nagaraj Desai,68,5,2,2,1
14036,14036,Prasad Pai,39,2,1,2,1
14037,14037,Ramesh Hanumanthappa,65,7,1,5,1
14038,14038,Srinivas Gowda,21,8,1,2,1
14039,14039,Vishnu Reddy,23,3,1,2,1
14040,14040,Ganesh Kamath,43,9,1,2,1
14041,14041,Roopa Biradar,46,2,2,4,2
14042,14042,Vidya Swamy,42,9,1,5,2
14043,14043,Vidya Angadi T,45,5,6,2,2
14044,14044,Sowmya H,56,3,1,1,2
14045,14045,Ashwini Bhat,57,10,1,4,2
14046,14046,Nagaraj Bhat,67,7,1,5,1
14047,14047,Rohit Patil,43,5,1,2,1
14048,14048,Madhu Kamath,51,9,1,2,1
14049,14049,Shankar L,69,7,1,4,1
14050,14050,Rekha G,22,2,2,4,2
14051,14051,Ramya L,22,8,1,3,2
14052,14052,Mahesh Pai,27,9,1,5,1
14053,14053,Venkatesh Nayak,57,5,1,3,1
14054,14054,Umesh M,28,6,1,4,1
14055,14055,Gopal Setty,45,6,1,5,1
14056,14056,Anil B,54,2,1,2,1
14057,14057,Sunil Bhat R,32,8,1,4,1
14058,14058,Lakshmi Patil,54,3,1,5,2
14059,14059,Bhavya D,37,10,1,4,2
14060,14060,Sushma G,33,7,2,4,2
14061,14061,Yamuna Hiremath,56,8,1,3,2
14062,14062,Meena L,36,2,1,3,2
14063,14063,Arun Poojary,35,2,1,5,1
14064,14064,Girish Murthy,64,10,5,3,1
14065,14065,Syed Patil,35,5,1,5,1
14066,14066,Lakshmi Ballal,67,9,1,1,2
14067,14067,Lakshmi Iyer,62,7,1,3,2
14068,14068,Sahana Murthy,58,1,2,3,2
14069,14069,Meena Kamath,48,6,1,2,2
14070,14070,Kavya N,24,2,1,2,2
14071,14071,Sujatha Reddy,67,2,1,4,2
14072,14072,Girish B,47,10,1,2,1
14073,14073,Manjunath Rao,62,2,1,2,1
14074,14074,Gopal Setty,24,3,1,1,1
14075,14075,Uma Nayak,28,10,1,3,2
14076,14076,Manjunath Jadhav,66,10,1,1,1
14077,14077,Rajesh Shetty,47,7,4,2,1
14078,14078,Ramya A,30,3,1,3,2
14079,14079,Grace Prasad B,44,6,1,5,2
14080,14080,Santosh Biradar,64,10,1,1,1
14081,14081,Prakash Bhat,18,4,1,1,1
14082,14082,Kiran Hiremath,56,3,1,3,1
14083,14083,Prakash Kumar,22,1,1,5,3
14084,14084,Thomas Hiremath,61,2,1,1,1
14085,14085,Yogesh Prasad,24,2,1,3,1
14086,14086,Chaitra Prasad,28,1,1,4,2
14087,14087,Suresh Desai,41,4,5,2,1
14088,14088,Madhu Iyer,66,7,1,3,1
14089,14089,Basavaraj Iyer,58,1,1,4,1
14090,14090,Sunil Nayak,32,10,1,3,1
14091,14091,Basavaraj Iyer H,56,2,1,5,1
14092,14092,Divya Kumar,54,9,1,3,2
14093,14093,Santosh Setty,47,2,3,5,1
14094,14094,Shwetha Biradar N,49,8,1,2,2
14095,14095,Suresh Kumar,35,2,1,3,1
14096,14096,Arun Desai,56,6,1,3,1
14097,14097,Praveen Iyer,67,5,1,2,1
14098,14098,Roopa K,36,6,1,5,2
14099,14099,Umesh Kori,36,8,1,1,1
14100,14100,Sujatha Gowda V,65,3,1,5,2
14101,14101,Venkatesh Jadhav,41,5,2,2,1
14102,14102,Madhu Rao,43,7,1,1,1
14103,14103,Rajesh M,58,10,1,3,1
14104,14104,Raghavendra Acharya,61,7,1,3,3
14105,14105,Basavaraj Pai,28,8,1,3,1
14106,14106,Rajesh Banakar,61,2,1,5,1
14107,14107,Srinivas Jadhav,57,6,1,2,1
14108,14108,Vinay Murthy,70,6,1,2,1
14109,14109,Venkatesh Devaraj,42,5,1,3,1
14110,14110,Divya M,33,10,1,1,2
14111,14111,Geetha Kamath,58,1,1,5,2
14112,14112,Kavya Kulkarni,44,7,1,2,2
14113,14113,Syed Iyer,40,5,4,2,1
14114,14114,Deepak Biradar B,31,5,1,1,1
14115,14115,Mary Murthy,42,7,2,3,2
14116,14116,Darshan Kori,27,3,1,5,1
14117,14117,Shwetha Rao,20,7,1,2,2
14118,14118,Padma Murthy D,68,6,1,4,2
14119,14119,David Kumar L,20,8,1,2,1
14120,14120,Deepak S,49,6,1,3,1
14121,14121,Gopal Jadhav,25,1,1,3,1
14122,14122,Rohit Biradar,64,7,2,3,1
14123,14123,Pooja Patil,34,3,1,2,2
14124,14124,Sandeep Kulkarni,56,4,1,4,1
14125,14125,Nagaraj Hiremath,33,4,1,1,1
14126,14126,Vishnu Gowda,68,9,1,2,1
14127,14127,Shankar K,55,10,7,5,1
14128,14128,Shankar Reddy,45,4,1,5,1
14129,14129,Ramesh P,35,1,1,4,1
14130,14130,Sahana Poojary,38,9,1,1,2
14131,14131,Vishnu Hanumanthappa,51,6,1,3,1
14132,14132,Prakash M,32,3,1,5,1
14133,14133,Karthik Devaraj,18,6,1,2,1
14134,14134,Sandeep Murthy,29,2,1,2,1
14135,14135,Sowmya Rao,31,9,2,1,2
14136,14136,Nagaraj Hiremath,52,1,1,1,1
14137,14137,Sahana Pai,60,4,1,2,2
14138,14138,Karthik Bhat,23,7,1,5,1
14139,14139,Deepa Prasad,55,10,1,3,2
14140,14140,Syed Angadi,43,9,1,5,1
14141,14141,Shankar Kori,50,3,1,4,1
14142,14142,Praveen Swamy,28,10,1,5,1
14143,14143,Rajesh Poojary,51,5,1,2,1
14144,14144,Praveen Acharya,31,5,1,1,1
14145,14145,Mohan L,48,1,1,4,1
14146,14146,Mary Prasad,20,9,1,3,2
14147,14147,Raghavendra Setty,48,8,1,4,1
14148,14148,Yamuna Acharya,60,6,1,4,2
14149,14149,Ravi Biradar,66,1,5,4,1
14150,14150,Karthik Naik,52,5,1,1,1
14151,14151,Darshan Rao,40,7,1,5,1
14152,14152,Sunitha Gowda,50,9,1,1,2
14153,14153,Manjunath Acharya,67,9,1,3,1
14154,14154,Chandru Devaraj,23,3,2,1,1
14155,14155,Shivakumar Kumar,70,9,1,1,1
14156,14156,Nagaraj Hiremath,24,3,1,2,1
14157,14157,Anil Patil,69,1,1,2,1
14158,14158,Geetha Devaraj,53,4,1,2,2
14159,14159,Ayesha Reddy,33,2,1,3,2
14160,14160,Shankar G,65,1,1,3,1
14161,14161,Manjunath Bhat,29,6,1,1,1
14162,14162,Grace Patil,51,3,4,4,2
14163,14163,Venkatesh T,58,8,4,5,1
14164,14164,Uma P,30,3,1,2,2
14165,14165,Madhu Biradar,49,1,1,4,3
14166,14166,Ashwini B,30,2,1,1,2
14167,14167,Ramya Rao,32,6,1,1,2
14168,14168,Roopa Rao,21,1,1,1,2
14169,14169,Vishnu Devaraj M,51,5,2,4,1
14170,14170,Shivakumar Prasad D,28,5,1,5,1
14171,14171,Karthik Desai,56,4,2,3,1
14172,14172,Chandru Bhat,51,7,1,1,1
14173,14173,Shivakumar Iyer,32,1,1,4,1
14174,14174,Chaitra Hanumanthappa,36,9,1,2,2
14175,14175,Mohan Swamy,50,1,1,3,1
14176,14176,Prakash Desai,60,10,1,5,1
14177,14177,Rajesh Kumar,67,8,1,2,1
14178,14178,Nagaraj Angadi L,45,8,1,4,1
14179,14179,Ramesh Desai,30,1,2,4,1
14180,14180,Deepa Rao,58,5,1,3,2
14181,14181,Harish Murthy,53,4,2,4,1
14182,14182,Chandru Banakar,45,6,1,5,1
14183,14183,Sujatha Rao,37,10,1,2,2
14184,14184,Sunil Kulkarni,20,3,1,4,1
14185,14185,David Shetty,39,6,1,3,1
14186,14186,Praveen Iyer,33,5,1,1,1
14187,14187,Vijay Hegde P,48,8,1,2,1
14188,14188,Deepa Patil,36,10,1,1,2
14189,14189,Vinay Desai,30,1,2,1,1
14190,14190,Prasad Angadi V,20,8,3,5,1
14191,14191,Grace Angadi,54,4,1,1,2
14192,14192,Shwetha Pai K,38,7,1,5,2
14193,14193,Sunitha Murthy,60,4,1,1,2
14194,14194,Sandeep Ballal,47,3,1,5,1
14195,14195,Sahana Acharya,57,10,1,4,2
14196,14196,Grace Kulkarni,70,9,6,2,2
14197,14197,Sowmya Murthy,33,8,1,4,2
14198,14198,Praveen Shetty M,33,1,1,1,1
14199,14199,Shwetha Shetty,42,6,1,2,2
14200,14200,Sowmya Prasad,47,9,2,4,2
14201,14201,Lokesh K,20,5,1,4,1
14202,14202,Lakshmi Naik,44,8,1,1,2
14203,14203,Srinivas Swamy,21,4,1,4,1
14204,14204,Manasa Shetty,32,3,1,1,2
14205,14205,Praveen Banakar,21,9,1,5,1
14206,14206,Chandru Jadhav,56,10,1,1,1
14207,14207,Ayesha Kumar,34,2,1,1,2
14208,14208,Ramya Swamy,51,3,1,5,2
14209,14209,Mahesh Hegde,60,6,2,1,1
14210,14210,Rohit Kamath,51,6,1,1,1
14211,14211,Naveen Banakar,43,2,2,2,1
14212,14212,Vijay Angadi,38,5,1,1,1
14213,14213,Uma Rao,22,7,1,5,2
14214,14214,Vidya Hanumanthappa,66,2,1,4,2
14215,14215,Vinay Gowda,52,6,1,1,1
14216,14216,David Angadi,29,6,1,2,1
14217,14217,Ravi Prasad,33,7,1,3,1
14218,14218,Santosh Biradar,52,6,1,5,1
14219,14219,Rekha Kori,50,9,2,2,2
14220,14220,Ashok Acharya,61,3,1,2,1
14221,14221,Basavaraj Poojary,61,3,1,3,1
14222,14222,Suresh Hegde,35,9,4,5,1
14223,14223,Karthik Swamy,55,1,2,3,1
14224,14224,Pooja Kulkarni,58,1,1,1,2
14225,14225,Pooja Kamath,70,6,1,3,2
14226,14226,Abdul Jadhav,48,6,2,1,1
14227,14227,Syed Reddy,37,4,1,5,1
14228,14228,Arun Ballal,43,7,2,4,1
14229,14229,Naveen Hanumanthappa,53,3,1,1,3
14230,14230,Darshan Kulkarni V,65,2,1,3,1
14231,14231,Ganesh Shetty S,51,9,1,5,1
14232,14232,Ganesh Murthy,61,8,1,1,1
14233,14233,Shankar Bhat,29,7,1,2,1
14234,14234,Ravi Acharya,55,4,1,1,1
14235,14235,Shankar Pai,61,10,1,5,1
14236,14236,Ashok Naik,30,7,7,1,1
14237,14237,Naveen Kumar,69,10,1,4,1
14238,14238,Padma Bhat,37,5,1,5,2
14239,14239,Basavaraj Desai,33,2,1,4,1
14240,14240,Santosh Angadi,66,10,1,4,1
14241,14241,Karthik Hiremath,43,3,1,2,1
14242,14242,Santosh Gowda,19,6,1,4,1
14243,14243,Manjunath Reddy,36,10,1,2,1
14244,14244,Mahesh Angadi,39,5,1,2,1
14245,14245,David Reddy,24,4,1,3,1
14246,14246,Umesh Prasad,69,1,1,5,1
14247,14247,Sowmya Ballal,52,8,1,5,2
14248,14248,Sahana Kulkarni,44,9,5,3,2
14249,14249,Imran Murthy,24,3,1,3,1
14250,14250,Madhu Angadi,30,3,1,4,1
14251,14251,Anil Desai,34,6,1,1,1
14252,14252,Anitha Pai N,66,2,1,5,2
14253,14253,Padma Hanumanthappa,42,2,1,3,2
14254,14254,Girish V,36,10,1,5,1
14255,14255,Ashwini Rao,70,3,2,1,2
14256,14256,Lakshmi G,34,4,1,1,2
14257,14257,Manasa G,43,10,1,3,2
14258,14258,Arun Acharya,60,8,5,2,1
14259,14259,Vinay Shetty,41,8,2,3,1
14260,14260,Ganesh Swamy,69,7,1,1,1
14261,14261,Roopa Hegde,20,5,1,1,2
14262,14262,Shankar Bhat,46,4,1,4,1
14263,14263,Chandru Biradar,46,7,1,3,1
14264,14264,Lakshmi Bhat,46,8,1,1,2
14265,14265,Ashok Hegde,37,1,1,4,1
14266,14266,Yamuna Iyer,67,5,1,5,2
14267,14267,Anitha Nayak B,25,4,1,3,2
14268,14268,Vidya Poojary,69,6,1,2,2
14269,14269,Ramya Rao,31,9,1,1,2
14270,14270,Venkatesh V,36,2,1,3,1
14271,14271,Kavya Kori,21,2,1,1,2
14272,14272,Harish Iyer,32,9,2,5,1
14273,14273,Nandini Desai,64,3,6,5,2
14274,14274,Bharathi Kori,66,7,1,4,2
14275,14275,Srinivas Pai,70,1,1,3,1
14276,14276,Praveen Naik,56,10,4,1,1
14277,14277,Girish Pai K,63,6,1,5,1
14278,14278,Chaitra Patil,62,3,1,2,2
14279,14279,Raghavendra Kamath,52,10,2,5,1
14280,14280,Sushma Angadi,49,6,1,5,2
14281,14281,Manasa Ballal,43,9,1,3,2
14282,14282,Manasa Poojary,40,2,1,3,2
14283,14283,Chaitra Murthy,44,3,1,2,2
14284,14284,Deepa Bhat,47,3,1,5,2
14285,14285,Pooja Hanumanthappa,18,6,1,3,2
14286,14286,Thomas R,62,6,1,4,1
14287,14287,Sowmya M,58,2,1,3,2
14288,14288,Geetha Iyer,64,6,1,3,2
14289,14289,Girish D,63,4,1,3,1
14290,14290,Srinivas Kamath,47,6,1,1,1
14291,14291,Ganesh Naik,38,2,2,4,1
14292,14292,Lakshmi Iyer,61,5,1,5,2
14293,14293,Gopal Bhat,21,4,1,3,1
14294,14294,Vijay Gowda,24,7,1,3,1
14295,14295,Yogesh B,54,2,1,1,1
14296,14296,Imran Nayak,55,4,1,3,1
