VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
17607,14058,Lokesh Angadi,76,1,0
17608,14059,Ramesh T,68,1,0
17609,14060,Gopal Setty,39,1,0
17610,14061,Arun Gowda,24,1,0
17611,14062,Raghavendra Prasad,70,1,0
17612,14063,Sowmya Shetty,64,2,0
17613,14063,David K,43,1,0
17614,14064,Prasad K,76,1,0
17615,14064,Sushma Hegde,20,2,0
17616,14065,Nandini V,57,2,0
17617,14065,Fathima Kori,73,2,0
17618,14065,Venkatesh Gowda,60,1,0
17619,14066,Srinivas Hegde,38,1,0
17620,14067,Ravi Rao,64,1,0
17621,14068,Sowmya Swamy,19,2,0
17622,14068,Grace Devaraj A,71,2,0
17623,14069,Chandru Angadi,23,1,0
17624,14070,Ramesh Swamy,64,1,0
17625,14071,Yogesh Kori,55,1,0
17626,14071,Mary Swamy,42,2,0
17627,14072,Mahesh Shetty,59,1,0
17628,14073,Sahana Murthy,50,2,0
17629,14074,Naveen Kamath,42,1,0
17630,14075,Ramya Naik,28,2,0
17631,14075,Sandeep Biradar,32,1,0
17632,14075,Sahana Kori,61,2,0
17633,14076,Ashwini Bhat,40,2,0
17634,14077,Shivakumar Poojary,37,1,0
17635,14078,Vishnu Rao,80,1,0
17636,14079,Netra Kumar,76,2,0
17637,14080,Nagaraj Banakar,66,1,0
17638,14081,Umesh B,47,1,0
17639,14082,Abdul Prasad K,51,1,0
17640,14083,Mahesh Kori,53,1,0
17641,14084,Raghavendra Reddy,79,1,0
17642,14085,Vinay Iyer,78,1,0
17643,14086,Shankar Biradar N,29,1,0
17644,14087,Ramesh Banakar,16,1,0
17645,14088,Raghavendra Desai,24,1,0
17646,14089,Vinay L,46,1,0
17647,14090,Shankar Ballal,47,1,0
17648,14091,Sunil Ballal,72,1,0
17649,14091,Ashwini Poojary,41,2,0
17650,14092,Santosh Biradar H,52,1,0
17651,14093,Sowmya Desai,31,2,0
17652,14093,Srinivas M,39,1,0
17653,14094,Padma Bhat,58,2,0
17654,14095,Fathima Hiremath,27,2,0
17655,14096,Lakshmi Setty,68,2,0
17656,14097,Rohit G,54,1,0
17657,14098,Padma Kori,40,2,0
17658,14099,Darshan Kumar,64,1,0
17659,14100,Mary Pai,39,2,0
17660,14101,Kiran Kumar,72,1,0
17661,14102,Shivakumar Swamy,70,3,0
17662,14103,Bharathi Gowda,17,2,0
17663,14104,Meena Hegde,23,2,0
17664,14105,Anitha Hegde K,76,2,0
17665,14106,Grace V,24,2,0
17666,14106,Vidya Iyer,26,2,0
17667,14107,Srinivas Pai,56,1,0
17668,14108,Sowmya Kumar,30,2,0
17669,14109,Shankar Hanumanthappa,46,1,0
17670,14110,Nandini Hegde D,53,2,0
17671,14111,Abdul Hegde,36,1,0
17672,14112,Abdul Hanumanthappa,21,1,0
17673,14113,Sunitha Pai,77,2,0
17674,14114,Umesh Kamath,46,1,0
17675,14115,Girish Biradar,19,1,0
17676,14116,Lakshmi Swamy,56,2,0
17677,14116,Padma Shetty,80,2,0
17678,14117,Syed Setty,71,1,0
17679,14118,Umesh Hiremath,59,1,0
17680,14119,Sandeep Shetty,54,1,0
17681,14119,Manasa Nayak,40,2,0
17682,14120,Rekha Jadhav,80,2,0
17683,14121,Mohan Pai,70,1,0
17684,14122,Shankar Devaraj,45,1,0
17685,14123,Suresh Kulkarni,37,1,0
17686,14124,Geetha Jadhav,65,2,0
17687,14125,Geetha Angadi,56,2,0
17688,14125,Fathima Jadhav T,32,2,0
17689,14126,Manasa Murthy R,57,2,0
17690,14127,Shwetha Biradar M,33,2,0
17691,14127,Ashwini Acharya,28,2,0
17692,14128,Anitha Kumar,70,2,0
17693,14129,Umesh D,31,1,0
17694,14130,Arun Ballal,18,1,0
17695,14131,Ashok Biradar,64,1,0
17696,14132,Gopal Iyer,48,1,0
17697,14133,Sujatha Shetty,75,2,0
17698,14134,Prasad Ballal,59,1,0
17699,14134,Shivakumar K,41,1,0
17700,14135,Lakshmi Kumar,32,2,0
17701,14136,David Desai,55,1,0
17702,14137,Netra Kulkarni,42,2,0
17703,14138,Ashwini Biradar,74,2,0
17704,14139,Ayesha Gowda,32,2,0
17705,14140,Darshan Hanumanthappa,28,1,0
17706,14141,Girish N,21,1,0
17707,14142,Lokesh S,75,1,0
17708,14143,Venkatesh Pai,29,1,0
17709,14144,Sushma Nayak,77,2,0
17710,14145,Sunitha Setty,31,2,0
17711,14146,Syed Jadhav,44,1,1
17712,14147,Naveen Kulkarni,66,1,0
17713,14148,Yogesh Shetty A,30,1,0
17714,14148,Syed Hiremath,50,1,0
17715,14149,Vijay Angadi,23,1,0
17716,14150,Sushma Murthy,34,2,0
17717,14151,Fathima M,42,2,0
17718,14152,Vidya Desai,45,2,0
17719,14153,Fathima Ballal,34,2,0
17720,14154,Mohan Hegde,30,1,0
17721,14154,Lakshmi Shetty,50,2,0
17722,14154,Manasa Nayak,46,2,0
17723,14155,Ravi Poojary,44,1,0
17724,14156,Sahana Kamath,17,2,0
17725,14157,Vidya Hegde,50,2,0
17726,14157,Ramya Reddy,71,2,0
17727,14158,Sushma S,78,2,0
17728,14159,Ravi N,80,1,0
17729,14160,Yamuna Pai,72,2,0
17730,14161,Sunitha Hegde,65,2,0
17731,14162,Sowmya Hegde,24,2,0
17732,14162,Harish Jadhav,22,1,0
17733,14163,Ashok A,22,1,0
17734,14164,Netra Pai,75,2,0
17735,14165,Yamuna Iyer,59,2,0
17736,14166,Rekha K,26,2,1
17737,14166,Arun Reddy,29,1,0
17738,14167,Sujatha Desai,55,2,0
17739,14168,Deepak Patil,30,1,0
17740,14169,Ramesh Kulkarni,46,1,0
17741,14170,Deepak Murthy,56,1,0
17742,14171,Nagaraj Jadhav,56,1,0
17743,14172,Sandeep Hegde,68,1,0
17744,14173,Sushma Kori A,68,2,0
17745,14174,Ashok Biradar,51,1,0
17746,14175,Netra B,54,2,0
17747,14176,Harish Biradar,30,1,0
17748,14177,Ravi Jadhav,46,1,0
17749,14178,Anitha H,17,2,0
17750,14179,Geetha Ballal,74,2,0
17751,14180,Ashwini Shetty,50,2,0
17752,14180,Lokesh Prasad,56,1,0
17753,14181,Shivakumar Hiremath,68,1,0
17754,14182,Girish Kulkarni,24,1,1
17755,14183,Mary Banakar,30,2,0
17756,14184,Divya Nayak,65,2,0
17757,14185,Rohit Ballal,32,1,0
17758,14186,Sowmya Kulkarni,16,2,0
17759,14187,Rohit Banakar,49,1,0
17760,14188,Mary Patil,34,2,0
17761,14189,Meena Reddy,80,2,0
17762,14189,Ravi Kumar,54,1,0
17763,14189,Venkatesh Iyer,24,1,0
17764,14190,Sunil Prasad,57,1,0
17765,14191,Sahana Swamy,23,2,0
17766,14192,Mary Rao G,79,2,0
17767,14193,Netra G,67,2,0
17768,14194,Deepa Hanumanthappa,29,2,0
17769,14195,Suresh Biradar,47,1,0
17770,14196,Syed Banakar,18,1,0
17771,14197,Lakshmi Angadi,71,2,0
17772,14197,Yogesh Biradar,53,1,0
17773,14197,Bhavya Jadhav V,22,2,0
17774,14198,Raghavendra Naik,68,1,0
17775,14198,Sunitha Naik,45,2,0
17776,14198,Divya Swamy,42,2,0
17777,14199,Yamuna P,76,2,0
17778,14200,Shwetha Prasad,79,2,0
17779,14200,Madhu Angadi,24,1,0
17780,14200,Ganesh Iyer,23,1,0
17781,14201,Vinay Biradar,30,1,0
17782,14202,Thomas R,44,1,0
17783,14203,Rajesh Kori,20,1,0
17784,14203,Praveen Setty,30,1,0
17785,14204,Shivakumar Murthy,41,1,0
17786,14205,Praveen Bhat,44,1,0
17787,14206,Ashok Rao,27,1,0
17788,14207,Sahana Banakar,29,2,0
17789,14208,Sowmya N,26,2,0
17790,14209,Santosh Prasad,18,1,0
17791,14210,Rajesh Shetty,60,1,0
17792,14211,Chaitra Iyer,71,2,0
17793,14212,Pooja Devaraj,71,2,0
17794,14212,Shwetha Kori N,53,2,0
17795,14213,Padma Prasad,38,2,1
17796,14214,Srinivas P,32,1,0
17797,14215,Chandru Hanumanthappa,43,1,0
17798,14216,Naveen Iyer S,58,3,0
17799,14217,Naveen Hegde,78,1,0
17800,14218,Fathima Desai,17,2,0
17801,14219,Praveen Pai A,34,1,0
17802,14220,Lakshmi Desai,76,2,0
17803,14221,Uma Desai,34,2,0
17804,14222,Karthik Hiremath,37,1,0
17805,14223,Yamuna Acharya,29,2,0
17806,14224,Fathima Kumar,77,2,0
17807,14225,Sowmya Biradar,54,2,0
17808,14225,Gopal Patil,26,1,0
17809,14226,Bhavya Devaraj,43,2,0
17810,14226,Suresh Naik,61,1,0
17811,14227,Manasa G,18,2,0
17812,14228,Geetha Shetty,54,2,0
17813,14229,Shivakumar Rao,36,1,0
17814,14230,Anitha V,44,2,0
17815,14230,Bhavya Gowda,71,2,0
17816,14230,Uma Setty,24,2,0
17817,14231,Syed Gowda H,33,1,0
17818,14232,Shwetha A,67,2,0
17819,14233,Divya Naik,32,2,0
17820,14234,Ramya Rao,58,2,0
17821,14235,Sahana Kumar,41,2,0
17822,14236,David Setty,51,1,0
17823,14237,Sahana Setty,62,2,0
17824,14237,Sahana Desai P,47,2,0
17825,14238,Karthik R,35,1,0
17826,14238,Vishnu Shetty,63,1,0
17827,14239,Basavaraj Rao H,16,1,0
17828,14239,Sushma Swamy,58,2,0
17829,14240,Harish Gowda,39,1,0
17830,14241,Prakash Kori,36,1,0
17831,14242,Ramesh Iyer,74,1,0
17832,14243,Bhavya Setty,77,2,0
17833,14243,Meena Poojary,63,2,0
17834,14244,Manjunath Kulkarni,20,1,0
17835,14245,Venkatesh Devaraj,43,1,0
17836,14246,Sushma Poojary R,57,2,0
17837,14247,Divya Gowda,41,2,0
17838,14248,Bharathi Hegde,33,2,0
17839,14249,Geetha B,37,2,0
17840,14249,Sahana Poojary,76,2,0
17841,14249,Vidya Banakar,16,2,0
17842,14250,Sandeep Poojary,25,1,0
17843,14250,Kavya Prasad,38,2,0
17844,14251,Ayesha Nayak,31,2,1
17845,14252,Vidya M,23,2,0
17846,14253,Suresh Hiremath,25,1,0
17847,14254,Vishnu Hanumanthappa,25,1,1
17848,14255,Karthik Reddy,68,1,0
17849,14256,Yamuna Setty,30,2,0
17850,14257,Grace Biradar,38,2,0
17851,14258,Padma Swamy,56,2,0
17852,14259,Thomas R,38,1,0
17853,14260,Bharathi Setty,33,2,0
17854,14261,Rekha Desai,59,2,0
17855,14261,Abdul Kulkarni D,22,1,0
17856,14261,Ayesha Jadhav,47,2,0
17857,14262,Ashwini M,43,2,0
17858,14262,Chaitra A,22,2,0
17859,14262,Vijay Shetty,49,1,0
17860,14263,Syed Patil,29,1,0
17861,14264,Venkatesh Hiremath,79,1,0
17862,14265,Pooja Iyer,77,2,0
17863,14266,Prakash Shetty D,36,1,0
17864,14266,Yogesh Poojary,17,1,0
17865,14266,Sandeep Iyer,69,1,0
17866,14267,Darshan Devaraj,63,1,0
17867,14268,Manjunath Kori,36,1,0
17868,14269,Girish Pai,46,1,0
17869,14270,Nagaraj Bhat,73,1,0
17870,14271,Nagaraj Kulkarni,73,1,0
17871,14271,Vidya Pai,56,2,0
17872,14272,Harish Biradar,35,1,0
17873,14273,Manasa Poojary,67,2,0
17874,14274,Divya Patil K,45,2,0
17875,14275,Fathima Acharya,78,2,0
17876,14276,Mahesh Hanumanthappa,60,1,0
17877,14277,Roopa Murthy,52,2,0
17878,14278,Lakshmi K,58,2,0
17879,14279,Ayesha N,48,2,0
17880,14279,Arun Bhat N,64,1,0
17881,14280,Pooja Biradar,53,2,0
17882,14281,Thomas Reddy,18,3,1
17883,14282,Mahesh Swamy,37,1,0
17884,14283,Kiran Kumar,26,1,0
17885,14284,Bhavya Desai,76,2,0
17886,14285,Ramesh Setty,33,1,0
17887,14286,Anitha Desai,69,2,0
17888,14287,Lokesh Desai,20,1,0
17889,14287,Anitha Angadi,60,2,0
17890,14287,Sunil H,16,1,1
17891,14288,Sahana B,28,2,0
17892,14288,Rajesh S,51,1,0
17893,14288,Syed S,72,1,0
17894,14289,Girish L,54,1,0
17895,14290,Shwetha Kori,65,2,0
17896,14291,Abdul Desai,43,1,0
17897,14291,Srinivas Rao,32,3,0
17898,14292,Ashok Patil,71,1,0
17899,14293,Darshan Murthy,19,1,0
17900,14294,Lakshmi Acharya,51,2,0
17901,14295,Basavaraj Pai,42,1,0
17902,14295,Arun Hanumanthappa,58,1,0
17903,14296,Ramesh Reddy,28,1,0
17904,14297,Madhu Prasad,33,1,0
17905,14298,Chaitra Kulkarni,76,2,0
17906,14299,Syed Banakar K,76,1,0
17907,14300,Ravi Hanumanthappa,35,1,0
17908,14301,Shwetha D,49,2,0
17909,14302,Yamuna Hiremath,32,2,0
17910,14303,Shivakumar Poojary,43,1,0
17911,14304,Umesh Shetty,56,1,0
17912,14305,Chandru A,69,1,0
17913,14306,Meena Ballal,64,2,0
17914,14306,Rekha Desai,56,2,0
17915,14307,Chaitra Angadi,23,2,0
17916,14308,Rohit Jadhav,47,1,0
17917,14309,Raghavendra Acharya,72,1,0
17918,14310,Divya Patil,35,2,0
17919,14310,Arun Rao,38,1,0
17920,14311,Sushma G,57,2,0
17921,14312,Chaitra Bhat,20,2,0
17922,14312,Geetha V,42,2,0
17923,14312,Naveen Nayak,29,1,0
17924,14313,Nandini Kulkarni,25,2,0
17925,14313,Deepak T,45,1,0
17926,14314,Syed Kori,58,1,0
17927,14314,Suresh Bhat,22,1,0
17928,14315,Santosh Jadhav,37,1,0
17929,14316,Nagaraj Acharya,73,1,1
17930,14317,Kiran Rao,18,1,0
17931,14318,Yamuna Angadi,16,2,0
17932,14319,Lokesh Kulkarni,19,1,0
17933,14320,Uma Naik,38,2,0
17934,14321,Ramya Poojary,27,2,0
17935,14322,Manasa Gowda,29,2,0
17936,14322,Padma Nayak,39,2,0
17937,14323,Vijay Hanumanthappa,57,1,0
17938,14324,Roopa Setty,41,2,0
17939,14325,Chaitra Nayak,72,2,0
17940,14326,Basavaraj Devaraj,76,1,0
17941,14327,Ayesha M,46,2,0
17942,14328,Ravi Banakar,29,1,0
17943,14329,Ramya Kumar,33,2,0
17944,14330,Ramesh S,45,1,0
17945,14331,Rajesh Reddy,74,1,0
17946,14332,Mohan Gowda,31,1,0
17947,14332,Bhavya Patil,62,2,0
17948,14332,Santosh Angadi,22,1,0
17949,14333,Bharathi Hanumanthappa,45,2,0
17950,14334,David A,46,1,0
17951,14335,Arun Swamy,76,1,0
17952,14336,Vinay Desai,49,1,0
17953,14337,Umesh Prasad V,33,3,0
17954,14338,Sowmya Desai,33,2,0
17955,14339,Lakshmi Prasad,16,2,0
17956,14340,Bharathi Hegde,55,2,0
17957,14340,Karthik Nayak,55,1,0
17958,14341,Pooja Setty,50,2,0
17959,14342,Uma Kori,78,2,1
17960,14343,Santosh Prasad,63,1,0
17961,14344,Srinivas Pai B,22,1,0
17962,14345,Shwetha Hiremath,78,2,0
17963,14346,Uma Murthy,24,2,0
17964,14347,Roopa Jadhav N,26,2,0
17965,14348,Syed Banakar,44,1,0
17966,14348,Abdul Rao,29,1,0
17967,14348,Sahana Patil,61,2,0
17968,14349,Meena Banakar,18,2,0
17969,14350,Ramesh Iyer,61,1,0
17970,14350,Sahana Poojary L,72,2,0
17971,14351,Ashwini Prasad,53,2,0
17972,14352,Sunitha R,36,2,0
17973,14353,Rajesh Biradar L,40,1,0
17974,14354,Padma B,44,2,0
17975,14355,Santosh Poojary,67,1,0
17976,14356,Nandini Acharya D,19,2,0
17977,14356,Shwetha G,67,2,0
17978,14357,Manasa Rao M,16,2,0
17979,14358,Sahana Kulkarni,50,2,0
17980,14359,Mary Biradar,39,2,0
17981,14359,Srinivas Kulkarni,57,1,0
17982,14360,Roopa Swamy,68,2,0
17983,14361,Fathima Naik,46,2,0
17984,14362,Sunitha Hegde,32,2,0
17985,14363,Naveen Angadi,31,1,0
17986,14364,Girish R,58,1,0
17987,14365,Anitha Hanumanthappa,79,2,0
17988,14366,Uma Setty,16,2,0
17989,14367,Harish Hanumanthappa,40,1,0
17990,14368,Meena Pai,48,2,0
17991,14369,Vishnu Hanumanthappa,44,1,0
17992,14369,Divya Biradar,16,2,0
17993,14370,Naveen N,46,1,0
17994,14370,Manjunath Shetty,56,1,0
17995,14370,Yogesh Gowda,37,1,0
17996,14371,Vinay Setty,56,1,0
17997,14372,Padma Acharya,71,2,0
17998,14373,Rekha Hegde D,19,2,0
17999,14373,Sandeep Hanumanthappa,66,1,0
18000,14374,Basavaraj Pai,28,1,0
18001,14375,Yamuna Nayak,58,2,0
18002,14375,Prasad Nayak,38,1,0
18003,14376,Karthik Kulkarni,60,1,0
18004,14377,Ashok Patil,45,1,0
18005,14378,Kavya Naik,37,2,0
18006,14379,Darshan Acharya A,46,1,0
18007,14379,Ramya A,31,2,0
18008,14380,Harish Pai,35,1,0
18009,14380,Vishnu Jadhav,27,1,0
18010,14381,Darshan B,30,1,0
18011,14381,Uma Nayak,23,2,0
18012,14382,Lakshmi Angadi,78,2,0
18013,14383,Harish Patil,52,1,0
18014,14384,David Angadi,67,1,0
18015,14384,Ayesha Iyer,30,2,0
18016,14385,Karthik Setty V,69,1,0
18017,14386,Ashwini Angadi,26,2,0
18018,14387,Syed M,68,1,0
18019,14388,Vidya Kumar,34,2,0
18020,14389,Venkatesh Desai,25,1,0
18021,14389,David Patil,44,1,0
18022,14389,Arun Hegde B,23,1,0
18023,14390,Kavya Poojary,34,2,0
18024,14391,Basavaraj Angadi,44,1,0
18025,14392,Ayesha Ballal A,19,2,0
18026,14393,Bharathi Nayak,69,2,0
18027,14394,Srinivas Kumar,50,1,0
18028,14395,Sujatha Iyer,31,2,0
18029,14396,Rekha Acharya,64,2,0
18030,14397,Chaitra Hiremath,51,2,0
18031,14398,Suresh Banakar,42,1,0
18032,14399,Sujatha Shetty,24,2,0
18033,14400,Sahana Prasad,67,2,0
18034,14401,Ramya Naik,42,2,0
18035,14401,Arun G,40,1,0
18036,14402,Thomas B,65,1,0
18037,14403,Naveen Acharya,52,1,0
18038,14404,Divya Kori,29,2,0
18039,14404,Sowmya Shetty H,26,2,0
18040,14404,Deepak Poojary,17,1,0
18041,14405,Chaitra S,71,2,0
18042,14406,Mahesh Reddy,36,1,0
18043,14407,Madhu Devaraj,32,3,0
18044,14408,Sowmya Nayak,40,2,0
18045,14409,Deepak Iyer S,59,1,0
18046,14410,Ramesh Murthy,59,1,0
18047,14411,Deepak Nayak,78,1,0
18048,14412,Sahana Jadhav,49,2,0
18049,14413,Geetha Kamath N,58,2,0
18050,14414,Yamuna Bhat,71,2,0
18051,14414,Shivakumar P,26,1,0
18052,14415,Sushma Rao,33,2,0
18053,14416,Basavaraj Prasad,61,1,0
18054,14417,Sahana Rao,23,2,0
18055,14418,Ashok Desai A,70,1,0
18056,14419,Sahana Hegde,75,2,0
18057,14420,Gopal Kori,21,1,0
18058,14421,Madhu G,19,1,0
18059,14422,Yamuna Poojary,70,2,0
18060,14423,Meena Kori,27,2,0
18061,14424,Bhavya Kulkarni,36,2,0
18062,14425,Divya Patil,42,2,0
18063,14426,Umesh Biradar,77,1,0
18064,14427,Mary Naik,26,2,0
18065,14428,Manjunath Naik,27,1,0
18066,14428,Meena Poojary,73,2,0
18067,14429,Roopa Kamath,56,2,0
18068,14430,Abdul Setty,47,1,0
18069,14431,Vijay Nayak,77,1,0
18070,14431,Anitha Devaraj K,30,2,0
18071,14432,Ayesha Reddy,78,2,0
18072,14432,Fathima Patil,28,2,0
18073,14433,Mary Hanumanthappa,40,2,0
18074,14434,Santosh Devaraj,25,1,0
18075,14435,Yogesh Biradar,61,1,0
18076,14436,Yogesh S,38,1,0
18077,14437,Yamuna Nayak,30,2,0
18078,14438,Naveen Pai,78,1,0
18079,14439,Sujatha Rao,63,2,0
18080,14439,Sandeep Kori,44,1,0
18081,14440,Sowmya Nayak,48,2,0
18082,14441,Uma Bhat,73,2,0
18083,14441,Srinivas Kulkarni,71,1,0
18084,14442,Bharathi Rao,23,2,0
18085,14443,Grace Patil K,65,2,0
18086,14444,Karthik Devaraj,30,1,0
18087,14445,Anitha Hanumanthappa,29,2,0
18088,14446,Imran Pai N,70,1,0
18089,14447,Nandini Angadi,62,2,0
18090,14448,Ashwini Kori D,51,2,0
18091,14449,Ayesha Acharya,50,2,0
18092,14450,Divya Devaraj,28,2,0
18093,14451,Bhavya Biradar,17,2,0
18094,14452,Ashwini Gowda,57,2,0
18095,14452,Ashwini Naik,22,2,0
18096,14452,Venkatesh S,47,1,0
18097,14453,Raghavendra Ballal,54,1,0
18098,14454,Deepa Jadhav G,30,2,0
18099,14454,David Pai,61,1,0
18100,14455,Padma Pai,32,2,0
18101,14456,Vijay Kamath,28,1,0
18102,14457,Anil Banakar,19,1,0
18103,14458,Kiran Biradar,46,1,0
18104,14458,Santosh Iyer,20,1,0
18105,14459,Karthik Desai,31,1,0
18106,14460,Nandini Ballal,72,2,0
18107,14461,Vijay Poojary,76,1,0
18108,14462,Vishnu Shetty,42,1,0
18109,14463,Bhavya Iyer,53,2,0
18110,14464,Anil Nayak D,31,1,0
18111,14465,Ashwini Setty,25,2,0
18112,14466,Shwetha Banakar,17,2,0
18113,14466,Sunitha Swamy,28,2,0
18114,14467,Sujatha Reddy,76,2,0
18115,14468,Basavaraj Prasad,19,1,0
18116,14469,Prakash Kamath,46,1,0
18117,14470,David Patil,79,1,0
18118,14471,Anil Banakar,34,1,0
18119,14472,Sujatha Nayak N,51,2,0
18120,14472,Sowmya Hiremath,27,2,0
18121,14473,Mahesh V,45,1,0
18122,14474,Vishnu Patil,20,1,0
18123,14475,Vishnu Hegde L,45,1,0
18124,14475,Pooja R,21,2,0
18125,14475,Sandeep Devaraj M,48,1,0
18126,14476,Ashwini V,39,2,0
18127,14476,Darshan P,54,1,0
18128,14477,Venkatesh K,26,1,0
18129,14478,Geetha K,74,2,0
18130,14479,Rajesh Kumar,46,1,0
18131,14480,Umesh Poojary,32,1,0
18132,14481,Umesh Biradar,70,1,0
18133,14482,Pooja Poojary,66,2,0
18134,14483,Deepak Acharya,25,1,0
18135,14484,Sahana Bhat,22,2,0
18136,14485,Fathima Kumar,35,2,1
18137,14486,Vidya Acharya,74,2,0
18138,14487,Ravi Kamath,46,3,0
18139,14487,Ravi Hanumanthappa,38,1,0
18140,14488,Ayesha Pai,26,2,0
18141,14489,Prasad Swamy,46,1,0
18142,14490,Bharathi Murthy,41,2,0
18143,14491,Gopal Kori,24,1,0
18144,14492,Gopal Kumar,24,1,0
18145,14493,Geetha Patil,50,2,0
18146,14494,Grace Gowda,53,2,0
18147,14495,Roopa Gowda,46,2,0
18148,14496,Venkatesh Gowda,64,1,0
18149,14496,Yamuna Biradar,32,2,0
18150,14497,Padma Hiremath,71,2,0
18151,14498,Girish V,27,1,0
18152,14498,Manasa Angadi,42,2,0
18153,14499,Manjunath Acharya,18,1,0
18154,14500,Divya Iyer,70,2,0
18155,14501,Vidya Kori,35,2,0
18156,14501,Kavya Murthy,16,2,0
18157,14502,Ravi Shetty,43,1,0
18158,14503,Venkatesh N,46,1,0
18159,14504,Lakshmi Bhat,65,2,0
18160,14505,Yamuna B,56,2,0
18161,14505,Yogesh Prasad,38,1,0
18162,14505,Vijay Angadi,26,1,0
18163,14506,Manasa Iyer T,23,2,0
18164,14507,Praveen Angadi,52,1,0
18165,14508,Anil Poojary,27,1,0
18166,14508,Fathima Hegde,34,2,0
18167,14508,Lokesh T,23,3,0
18168,14509,Suresh S,75,1,0
18169,14510,Kiran Naik,52,1,0
18170,14511,Naveen Reddy,62,1,0
18171,14512,Rekha Rao,34,2,0
18172,14513,Vijay Devaraj,23,1,0
18173,14514,Ramesh Swamy,45,1,0
18174,14515,Shwetha Hiremath,21,2,0
18175,14516,Bhavya Kulkarni,71,2,0
18176,14517,Vinay Banakar,20,1,0
18177,14518,Sunitha Hegde,25,2,0
18178,14519,Sahana Patil,22,2,0
18179,14519,Fathima Bhat,24,2,0
18180,14520,Grace Murthy V,61,2,0
18181,14521,Nandini Hanumanthappa,36,2,0
18182,14522,Rajesh Biradar,67,1,0
18183,14523,Lakshmi Shetty,50,2,0
18184,14524,Sandeep Bhat,48,1,1
18185,14525,Manjunath Gowda,57,1,0
18186,14526,Manjunath Poojary,19,1,0
18187,14527,Srinivas Naik,75,1,0
18188,14528,Prasad Shetty,78,1,0
18189,14528,Shwetha Patil,78,2,0
18190,14529,Umesh Kumar T,80,1,0
18191,14530,Lokesh Kulkarni,48,1,0
18192,14531,Deepak Ballal H,49,1,0
18193,14532,Meena H,24,2,0
18194,14533,David Acharya,33,1,0
18195,14534,Ramesh Rao,16,1,0
18196,14534,Ravi Gowda,70,1,0
18197,14535,Deepak Swamy,75,1,0
18198,14536,Manasa Angadi,72,2,0
18199,14537,Shwetha L,69,2,0
18200,14538,Ashwini Ballal,75,2,0
18201,14539,Nandini Kumar,44,2,0
18202,14540,Suresh Kumar,16,1,0
18203,14540,Padma T,25,2,0
18204,14541,Anitha Murthy,78,2,0
18205,14542,Suresh H,23,1,0
18206,14543,Ashok B,61,1,0
18207,14544,Ganesh Nayak,61,1,0
18208,14545,Nandini Angadi,42,2,0
18209,14546,Sunil Ballal,61,1,0
18210,14547,Ganesh Rao,78,1,0
18211,14547,Geetha Prasad,35,2,0
18212,14548,Rajesh Hanumanthappa,55,1,0
18213,14549,Sowmya S,30,2,0
18214,14550,Manasa Swamy,36,2,0
18215,14551,Geetha Ballal,37,2,0
18216,14552,Bhavya Hegde,19,2,0
18217,14553,Padma Prasad,48,2,0
18218,14554,Sushma Kumar,38,2,0
18219,14554,Sushma Bhat,45,2,0
18220,14555,Ramesh P,56,1,0
18221,14556,Lokesh Nayak,51,1,0
18222,14557,Yamuna Murthy,43,2,0
18223,14558,Vishnu Pai,47,1,0
18224,14559,Srinivas Poojary,28,1,0
18225,14559,Rekha Naik,69,2,0
18226,14559,Syed Murthy,74,1,0
18227,14560,Raghavendra Kulkarni A,18,1,0
18228,14561,Mary Desai,69,2,0
18229,14562,Rekha S,80,2,0
18230,14563,Sunitha Banakar,80,2,0
18231,14564,Prasad Poojary,40,1,0
18232,14565,Sunitha Kulkarni,70,2,0
18233,14566,Prakash Nayak,62,1,0
18234,14567,Fathima Hiremath,52,2,0
18235,14568,Ramya Nayak T,57,2,0
18236,14569,Ashwini Desai,33,2,0
18237,14570,Rajesh Kulkarni,63,1,0
18238,14570,Raghavendra L,38,3,0
18239,14571,Uma Swamy,75,2,0
18240,14572,Mary K,48,2,0
18241,14573,Grace Gowda,22,2,0
18242,14573,Fathima Reddy D,40,2,0
18243,14574,Pooja Murthy,49,2,0
18244,14575,Suresh Iyer,39,1,0
18245,14576,Shwetha Reddy K,43,2,0
18246,14577,Santosh Rao,44,1,0
18247,14577,Prakash Hegde,47,3,0
18248,14578,Sunitha Jadhav,50,2,0
18249,14579,Shivakumar Bhat R,19,1,0
18250,14580,Ramesh Pai,19,1,0
18251,14581,Syed Prasad,23,1,0
18252,14582,Grace G,34,2,0
18253,14583,Rekha Rao,56,2,0
18254,14583,Ashwini Murthy,31,2,0
18255,14584,Mary Rao,60,2,0
18256,14584,David Iyer,65,3,0
18257,14584,Padma Nayak,28,2,0
18258,14585,Uma Biradar,79,2,0
18259,14586,Bhavya Ballal,29,2,0
18260,14587,Ashwini Shetty,31,2,0
18261,14587,Sujatha Kulkarni L,22,2,0
18262,14588,Suresh Naik,42,3,0
18263,14588,Deepa Ballal,35,2,0
18264,14589,Shankar Prasad,53,1,0
18265,14590,Lakshmi N,37,2,0
18266,14591,Anitha Angadi,40,2,0
18267,14592,Umesh L,24,1,0
18268,14593,Anitha Desai,49,2,0
18269,14594,Bharathi Shetty H,52,2,0
18270,14595,Rajesh H,51,1,0
18271,14596,Shwetha Reddy,69,2,0
